time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_pressure_at_sea_level[unit="hectoPascal"],air_temperature[unit="Celsius"],cloud_area_fraction[unit=""],dew_point_temperature[unit="Celsius"],high_cloud_area_fraction[unit=""],high_cloud_base_altitude[unit="meters"],low_cloud_area_fraction[unit=""],low_cloud_base_altitude[unit="meters"],middle_cloud_area_fraction[unit=""],middle_cloud_base_altitude[unit="meters"],precipitation_amount_24[unit=".01 inches"],precipitation_amount_hourly[unit=".01 inches"],visibility_in_air[unit="US_statute_mile"],weather,wind_from_direction[unit="degrees"],wind_speed[unit="m/s"],xfields
2016-01-15 23:58:00Z,BIX,30.420,-88.919,1006.4,14.3,0.0,14.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,210,1.543332,AO2 10190 20141 53011
2016-01-16 00:13:00Z,BJI,47.500,-94.930,NaN,-20.2,0.375,-23.0,NaN,NaN,0.375,1950.0,NaN,NaN,NaN,NaN,10.0,,300,3.601108,AO2
2016-01-15 23:56:00Z,BJJ,40.869,-81.889,998.4,5.0,1.0,-1.7,NaN,NaN,0.75,1440.0,1.0,2400.0,NaN,NaN,10.0,,170,4.115552,AO2 60002 10061 20044 58012
2016-01-15 23:54:00Z,BKB,31.100,-92.989,1009.5,14.4,0.0,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10222 20144 51021
2016-01-15 23:53:00Z,BKE,44.830,-117.819,NaN,-1.0,1.0,-2.0,NaN,NaN,0.75,240.0,1.0,720.0,NaN,NaN,10.0,,0,0.0,
2016-01-15 23:58:00Z,BKF,39.720,-104.750,1010.3,-3.2,0.375,-8.8,NaN,NaN,0.375,3000.0,0.375,6000.0,NaN,NaN,10.0,,90,5.14444,AO2A 10015 21032 52020
2016-01-15 23:55:00Z,BKS,27.209,-98.120,NaN,23.3,0.0,-2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,100,1.543332,AO1 10274 20233
2016-01-15 23:51:00Z,BKW,37.779,-81.120,NaN,3.0,1.0,2.0,NaN,NaN,0.75,1800.0,1.0,2100.0,NaN,NaN,10.0,-RA,160,3.601108,
2016-01-16 00:07:00Z,BLF,37.299,-81.199,NaN,3.3,1.0,1.7,NaN,NaN,1.0,1650.0,NaN,NaN,NaN,NaN,1.25,BR,0,0.0,AO2 TSNO
2016-01-16 00:15:00Z,BLM,40.180,-74.129,NaN,7.0,1.0,1.0,NaN,NaN,1.0,3300.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO1
2016-01-15 23:55:00Z,BLV,38.549,-89.849,1005.6,1.1,1.0,-2.4,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,10.0,,310,7.202216,AO2 CIG 017V024 10102 20011 53037
2016-01-16 00:02:00Z,BMG,39.150,-86.620,NaN,3.9,1.0,2.8,NaN,NaN,1.0,150.0,NaN,NaN,NaN,NaN,4.0,BR,290,6.687772,AO2
2016-01-15 23:56:00Z,BMI,40.479,-88.919,1003.7,-1.1,1.0,-1.6,NaN,NaN,1.0,210.0,NaN,NaN,NaN,NaN,2.5,BR,280,7.202216,AO2 53034 10044 21016
2016-01-15 23:53:00Z,BNA,36.130,-86.680,NaN,10.0,0.75,8.0,0.75,480.0,0.125,240.0,0.375,330.0,NaN,NaN,8.0,,200,2.57222,
2016-01-15 23:57:00Z,BNO,43.580,-118.949,NaN,-8.9,0.75,-11.7,NaN,NaN,0.75,30.0,NaN,NaN,NaN,NaN,1.5,HZ,0,0.0,AO2 TSNO
2016-01-15 23:55:00Z,BNW,42.049,-93.849,NaN,-9.0,0.0,-13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,6.687772,AO2
2016-01-15 23:53:00Z,BOI,43.569,-116.220,NaN,2.0,1.0,-1.0,NaN,NaN,0.375,1650.0,1.0,2250.0,NaN,NaN,10.0,,170,1.543332,
2016-01-15 23:54:00Z,BOS,42.369,-71.029,1012.6,3.9,1.0,0.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,10.0,,110,2.57222,AO2 10039 20028 53000
2016-01-16 00:15:00Z,BOW,27.950,-81.779,NaN,18.0,0.0,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,250,2.57222,AO2
2016-01-15 23:55:00Z,BPG,32.220,-101.519,NaN,11.3,0.0,-4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,100,2.057776,AO2 10141 20100
2016-01-15 23:53:00Z,BPI,42.569,-110.099,NaN,-7.0,1.0,-11.0,NaN,NaN,0.125,930.0,1.0,1320.0,NaN,NaN,10.0,,140,2.057776,
2016-01-15 23:53:00Z,BPT,29.950,-94.019,NaN,17.0,0.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,290,2.057776,
2016-01-15 23:55:00Z,BQK,31.250,-81.470,NaN,17.0,0.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,260,4.629996,AO2
2016-01-15 23:55:00Z,BQP,32.759,-91.879,NaN,15.1,0.0,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,290,1.543332,AO2 10209 20151
2016-01-15 23:53:00Z,BRL,40.779,-91.129,NaN,-4.0,1.0,-7.0,NaN,NaN,1.0,540.0,NaN,NaN,NaN,NaN,7.0,-SN,300,6.173328,
2016-01-15 23:53:00Z,BRO,25.899,-97.430,NaN,20.0,0.0,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,90,2.57222,
2016-01-15 23:53:00Z,BTL,42.299,-85.250,NaN,3.0,1.0,2.0,NaN,NaN,1.0,240.0,NaN,NaN,NaN,NaN,10.0,,280,5.658884,
2016-01-15 23:53:00Z,BTM,45.950,-112.500,NaN,-4.0,1.0,-11.0,NaN,NaN,1.0,1800.0,NaN,NaN,NaN,NaN,10.0,,310,2.057776,
2016-01-16 00:15:00Z,BTP,40.779,-79.949,NaN,7.0,0.0,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO1
2016-01-15 23:53:00Z,BTR,30.530,-91.150,NaN,16.0,0.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,240,2.057776,
2016-01-15 23:54:00Z,BTV,44.470,-73.150,NaN,-5.0,1.0,-8.0,NaN,NaN,0.75,6600.0,1.0,7500.0,NaN,NaN,8.0,,0,0.0,
2016-01-15 23:54:00Z,BUF,42.930,-78.730,999.8,6.7,1.0,-1.1,NaN,NaN,1.0,1290.0,NaN,NaN,NaN,0.0,10.0,-RA,330,1.543332,AO2 RAB52 60000 10089 20061 56008
2016-01-15 23:54:00Z,BUF,42.930,-78.730,NaN,7.0,1.0,-1.0,NaN,NaN,1.0,1290.0,NaN,NaN,NaN,NaN,10.0,-RA,330,1.543332,
2016-01-15 23:55:00Z,BUU,42.689,-88.300,NaN,-1.5,1.0,-2.0,NaN,NaN,1.0,180.0,NaN,NaN,NaN,NaN,5.0,BR,320,4.115552,AO2 10005 21015
2016-01-16 00:04:00Z,BUY,36.049,-79.470,NaN,7.2,1.0,6.1,NaN,NaN,1.0,150.0,NaN,NaN,NaN,0.04,3.0,+RA BR,320,5.658884,AO2
2016-01-15 23:51:00Z,BVE,29.329,-89.400,1007.6,17.2,0.0,15.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,230,4.629996,AO2 10194 20172 53013
2016-01-15 23:55:00Z,BVN,41.729,-98.059,NaN,-5.0,0.0,-8.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,10,3.601108,AO2 11021 21050
2016-01-16 00:15:00Z,BVX,35.729,-91.650,NaN,7.0,0.0,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,4.115552,AO1
2016-01-15 23:53:00Z,BVY,42.580,-70.919,NaN,2.0,1.0,-3.0,NaN,NaN,1.0,540.0,NaN,NaN,NaN,NaN,10.0,,30,1.543332,
2016-01-15 23:55:00Z,BWD,31.799,-98.949,NaN,14.0,NaN,-5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,220,1.543332,AO2
2016-01-16 00:21:00Z,BWG,36.970,-86.419,NaN,8.3,0.75,7.8,0.75,1260.0,0.375,210.0,0.375,1020.0,NaN,NaN,7.0,,230,2.57222,AO2
2016-01-15 23:54:00Z,BWI,39.180,-76.669,NaN,7.0,1.0,4.0,NaN,NaN,1.0,1500.0,NaN,NaN,NaN,NaN,6.0,-RA,330,1.543332,
2016-01-15 23:55:00Z,BWP,46.240,-96.610,NaN,-16.0,1.0,-20.0,1.0,1500.0,0.375,300.0,0.75,1440.0,NaN,NaN,10.0,,340,6.173328,AO1
2016-01-16 00:09:00Z,BYI,42.549,-113.769,NaN,0.0,1.0,-2.2,NaN,NaN,0.75,390.0,1.0,2400.0,NaN,NaN,10.0,,270,4.115552,AO2
2016-01-15 23:55:00Z,BYY,28.969,-95.870,NaN,19.5,0.0,6.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2
2016-01-15 23:56:00Z,BZN,45.779,-111.150,1018.2,-2.8,1.0,-9.4,NaN,NaN,0.75,1800.0,1.0,2250.0,NaN,NaN,10.0,,0,0.0,AO2 11022 21072 53009
2016-01-15 23:55:00Z,C09,41.430,-88.419,NaN,-0.1,1.0,-1.0,NaN,NaN,1.0,150.0,NaN,NaN,NaN,NaN,2.5,BR,300,8.745548,AO2 10017 21003
2016-01-15 23:55:00Z,C75,41.020,-89.389,NaN,-1.5,1.0,-3.6,NaN,NaN,1.0,330.0,NaN,NaN,NaN,NaN,5.0,BR,290,6.173328,AO2 11010 21015
2016-01-16 00:15:00Z,CAD,44.279,-85.419,NaN,2.0,1.0,1.1,NaN,NaN,0.75,210.0,1.0,900.0,NaN,NaN,2.5,BR,0,0.0,AO2
2016-01-15 23:56:00Z,CAE,33.950,-81.120,1001.1,8.9,1.0,6.1,NaN,NaN,1.0,360.0,NaN,NaN,NaN,NaN,10.0,,290,7.71666,AO2 60023 10156 20089 53062
2016-01-15 23:53:00Z,CAG,40.500,-107.529,NaN,-3.0,1.0,-7.0,1.0,1800.0,0.375,870.0,0.75,1080.0,NaN,NaN,10.0,,260,4.629996,
2016-01-16 00:00:00Z,CAHR,46.349,-63.169,1011.0,-9.0,NaN,-14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,280,3.086664,AO1 SOG 13 1013
2016-01-15 23:51:00Z,CAK,40.919,-81.430,NaN,7.0,1.0,-3.0,NaN,NaN,1.0,3000.0,NaN,NaN,NaN,NaN,10.0,,170,5.14444,
2016-01-15 23:55:00Z,CAO,36.450,-103.150,NaN,2.0,1.0,-6.0,NaN,NaN,1.0,3000.0,NaN,NaN,NaN,NaN,10.0,,80,3.601108,
2016-01-15 23:55:00Z,CAV,42.750,-93.769,NaN,-11.0,1.0,-14.0,NaN,NaN,1.0,180.0,NaN,NaN,NaN,NaN,7.0,-SN,320,10.28888,AO2
2016-01-16 00:04:00Z,CBE,39.619,-78.769,NaN,4.0,1.0,1.0,1.0,660.0,0.375,360.0,0.75,510.0,NaN,NaN,7.0,,0,0.0,AO1
2016-01-15 23:55:00Z,CBF,41.270,-95.769,NaN,-7.0,0.0,-12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,4.115552,AO2
2016-01-16 00:16:00Z,CBG,45.569,-93.269,NaN,-8.0,0.75,-14.0,NaN,NaN,0.75,480.0,NaN,NaN,NaN,NaN,10.0,,320,4.629996,AO2
2016-01-15 23:58:00Z,CBM,33.650,-88.449,1004.3,11.0,0.0,9.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,200,1.028888,AO2 10164 20108 $
2016-01-15 23:55:00Z,CCO,33.310,-84.769,NaN,10.5,1.0,10.5,NaN,NaN,1.0,60.0,NaN,NaN,NaN,NaN,3.0,BR,230,2.57222,AO2 10107 20075
2016-01-16 00:15:00Z,CCU,39.470,-106.150,NaN,-11.0,1.0,-15.0,NaN,NaN,0.75,150.0,1.0,270.0,NaN,NaN,NaN,,290,10.803324,AO2 PWINO
2016-01-15 23:55:00Z,CCY,43.069,-92.620,NaN,-8.0,1.0,-10.0,NaN,NaN,1.0,360.0,NaN,NaN,NaN,NaN,10.0,,320,7.71666,AO2
2016-01-16 00:01:00Z,CDD,48.270,-92.569,NaN,-14.0,1.0,-17.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,10.0,,280,1.028888,AO2
2016-01-15 23:52:00Z,CDJ,39.819,-93.580,1011.3,-2.2,NaN,-7.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,300,4.115552,AO1 11006 21022 53031
2016-01-16 00:18:00Z,CDR,42.830,-103.099,NaN,-2.2,1.0,-4.4,1.0,1500.0,0.375,300.0,0.75,480.0,NaN,NaN,10.0,,30,3.086664,AO2
2016-01-15 23:53:00Z,CDS,34.430,-100.279,NaN,11.0,0.0,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,110,5.14444,
2016-01-15 23:58:00Z,CEF,42.200,-72.529,1010.3,3.4,1.0,-0.9,NaN,NaN,0.75,480.0,1.0,660.0,NaN,NaN,10.0,,80,2.057776,AO2 10044 20023 55008
2016-01-16 00:47:00Z,CEW,30.780,-86.519,NaN,11.0,0.375,9.0,NaN,NaN,0.125,600.0,0.375,840.0,NaN,NaN,1.5,BR,0,0.0,AO2 VIS 1/2V5
2016-01-16 00:14:00Z,CFE,45.159,-93.839,NaN,-9.5,0.0,-15.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,290,3.601108,AO2
2016-01-16 00:15:00Z,CFS,43.459,-83.449,NaN,3.1,1.0,3.0,NaN,NaN,1.0,150.0,NaN,NaN,NaN,NaN,4.0,-DZ,200,2.057776,AO2
2016-01-16 00:01:00Z,CGE,38.540,-76.029,NaN,6.0,0.375,5.0,NaN,NaN,0.375,210.0,NaN,NaN,NaN,NaN,5.0,,50,2.057776,AO1
2016-01-15 23:53:00Z,CGI,37.229,-89.569,NaN,7.0,1.0,1.0,NaN,NaN,1.0,1050.0,NaN,NaN,NaN,NaN,10.0,,300,9.259992,
2016-01-16 00:00:00Z,CGS,38.979,-76.919,NaN,6.0,1.0,6.0,NaN,NaN,0.75,1500.0,1.0,1800.0,NaN,NaN,10.0,,360,2.057776,AO1
2016-01-16 00:15:00Z,CGZ,32.950,-111.769,NaN,15.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,350,3.601108,AO1
2016-01-15 23:53:00Z,CHA,35.029,-85.199,NaN,8.0,1.0,7.0,1.0,900.0,0.75,240.0,0.75,600.0,NaN,NaN,4.0,BR,200,1.543332,
2016-01-15 23:55:00Z,CHK,35.099,-97.970,NaN,6.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,40,4.629996,AO2
2016-01-15 23:56:00Z,CHS,32.900,-80.029,1000.6,16.1,0.125,10.6,NaN,NaN,0.125,750.0,NaN,NaN,NaN,NaN,10.0,,260,7.202216,AO2 60000 10189 20161 53033
2016-01-15 23:59:00Z,CID,41.880,-91.699,NaN,-6.1,1.0,-7.8,NaN,NaN,0.75,510.0,1.0,870.0,NaN,NaN,10.0,,300,9.774436,AO2
2016-01-15 23:55:00Z,CIN,42.049,-94.779,NaN,-10.0,0.0,-14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,6.173328,AO2
2016-01-15 23:55:00Z,CIR,37.060,-89.220,NaN,6.3,0.0,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,5.14444,AO2 10133 20062
2016-01-15 23:55:00Z,CIU,46.250,-84.470,NaN,-10.0,1.0,-11.0,NaN,NaN,1.0,510.0,NaN,NaN,NaN,NaN,3.0,,20,4.115552,
2016-01-15 23:55:00Z,CJR,38.529,-77.860,NaN,4.5,1.0,3.9,1.0,1500.0,0.375,1050.0,0.375,1230.0,NaN,0.03,5.0,RA,340,3.601108,AO2 60006 10090 20045
2016-01-16 00:13:00Z,CKC,47.840,-90.379,NaN,-10.0,1.0,-13.0,NaN,NaN,1.0,1380.0,NaN,NaN,NaN,NaN,10.0,,340,6.173328,AO2
2016-01-16 00:15:00Z,CKN,47.849,-96.620,NaN,-19.0,0.0,-22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,350,6.687772,AO2
2016-01-15 23:55:00Z,CKP,42.729,-95.550,NaN,-11.2,0.0,-15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,4.115552,AO2 11086 21112
2016-01-16 00:04:00Z,CKV,36.619,-87.419,NaN,8.9,0.75,7.8,NaN,NaN,0.75,390.0,0.75,840.0,NaN,NaN,8.0,,0,0.0,AO2
2016-01-15 23:51:00Z,CLE,41.419,-81.870,NaN,8.0,1.0,-3.0,NaN,NaN,0.75,1020.0,1.0,2100.0,NaN,NaN,10.0,,180,5.658884,
2016-01-15 23:55:00Z,CLI,44.610,-88.730,NaN,-2.0,1.0,-4.0,NaN,NaN,0.75,600.0,1.0,750.0,NaN,NaN,10.0,,350,2.57222,AO2
2016-01-15 23:55:00Z,CLK,35.529,-98.930,NaN,7.0,0.0,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,50,3.086664,AO2
2016-01-15 23:53:00Z,CLL,30.579,-96.370,NaN,17.0,0.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,300,2.57222,
2016-01-16 00:03:00Z,CLT,35.220,-80.930,NaN,8.0,1.0,6.0,NaN,NaN,0.75,180.0,1.0,1170.0,NaN,0.0,10.0,,340,4.115552,AO2 RAE2358
2016-01-15 23:02:00Z,CMA,34.220,-119.080,NaN,17.2,0.375,11.7,NaN,NaN,0.375,600.0,NaN,NaN,NaN,NaN,10.0,,210,4.629996,AO2
2016-01-15 23:51:00Z,CMH,40.000,-82.879,NaN,7.0,1.0,-2.0,1.0,1800.0,0.75,1200.0,0.75,1500.0,NaN,NaN,10.0,-RA,180,3.086664,
2016-01-16 00:24:00Z,CMI,40.029,-88.279,NaN,-0.6,1.0,-1.7,NaN,NaN,0.75,240.0,1.0,330.0,NaN,NaN,3.0,BR,300,7.71666,AO2 CIG 005V010
2016-01-15 23:53:00Z,CMX,47.169,-88.500,NaN,-7.0,1.0,-10.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,6.0,HZ,10,5.658884,
2016-01-15 23:55:00Z,CMY,43.970,-90.730,NaN,-2.4,1.0,-4.4,NaN,NaN,1.0,420.0,NaN,NaN,NaN,NaN,10.0,,310,5.14444,AO2 11018 21032
2016-01-16 00:14:00Z,CNB,44.729,-96.260,NaN,-12.3,1.0,-15.6,NaN,NaN,1.0,1290.0,NaN,NaN,NaN,NaN,10.0,,330,5.658884,AO2
2016-01-15 23:55:00Z,CNC,41.029,-93.370,NaN,-6.0,0.125,-9.0,NaN,NaN,0.125,510.0,NaN,NaN,NaN,NaN,10.0,,320,4.629996,AO2
2016-01-15 23:55:00Z,CNK,39.549,-97.650,NaN,-3.0,0.0,-6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,10,3.086664,
2016-01-15 23:53:00Z,CNM,32.330,-104.269,NaN,14.0,0.0,-8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,270,7.202216,
2016-01-15 23:52:00Z,CNU,37.669,-95.480,NaN,1.0,0.0,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,360,3.086664,
2016-01-15 23:53:00Z,CNY,38.750,-109.750,NaN,-1.0,0.0,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,3.086664,
2016-01-16 00:15:00Z,COD,44.520,-109.019,NaN,-3.0,0.375,-9.0,NaN,NaN,0.375,2400.0,NaN,NaN,NaN,NaN,10.0,,40,1.543332,AO1
2016-01-16 00:15:00Z,COE,47.770,-116.819,NaN,0.0,1.0,-2.0,NaN,NaN,1.0,420.0,NaN,NaN,NaN,NaN,8.0,,0,0.0,AO1
2016-01-15 23:58:00Z,COF,28.229,-80.599,1007.9,19.5,0.0,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,250,4.115552,AO2 60007 10233 20173 52022
2016-01-15 23:51:00Z,CON,43.200,-71.500,NaN,-1.0,1.0,-7.0,NaN,NaN,1.0,540.0,NaN,NaN,NaN,NaN,10.0,,60,1.543332,
2016-01-16 00:15:00Z,COQ,46.700,-92.500,NaN,-11.0,1.0,-14.0,NaN,NaN,0.75,930.0,1.0,1320.0,NaN,NaN,10.0,,310,4.629996,AO2
2016-01-15 23:54:00Z,COS,38.819,-104.720,NaN,-1.0,0.75,-11.0,0.75,6900.0,0.125,1500.0,0.375,2100.0,NaN,NaN,10.0,,140,2.57222,
2016-01-15 23:53:00Z,COT,28.450,-99.220,NaN,23.0,0.0,-2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-15 23:54:00Z,COU,38.819,-92.220,NaN,-1.0,1.0,-5.0,NaN,NaN,0.75,630.0,1.0,840.0,NaN,NaN,10.0,,300,7.202216,
2016-01-16 00:00:00Z,CPBT,49.569,-113.050,NaN,-11.1,NaN,-11.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,90,2.057776,AO1
2016-01-15 23:55:00Z,CPC,34.270,-78.709,NaN,14.8,1.0,14.2,1.0,630.0,0.375,180.0,0.75,390.0,NaN,NaN,7.0,-RA,180,5.658884,AO2 60036 10148 20110
2016-01-16 00:00:00Z,CPFI,49.799,-112.029,NaN,-11.3,NaN,-13.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,60,2.057776,AO1
2016-01-15 23:55:00Z,CPK,36.659,-76.319,NaN,14.0,0.375,11.0,NaN,NaN,0.375,480.0,NaN,NaN,NaN,NaN,10.0,,100,4.629996,AO2
2016-01-15 23:53:00Z,CPR,42.919,-106.470,NaN,-6.0,1.0,-11.0,NaN,NaN,1.0,3300.0,NaN,NaN,NaN,NaN,10.0,,250,3.086664,
2016-01-16 00:00:00Z,CPRY,49.479,-112.680,NaN,-11.0,NaN,-12.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,80,2.057776,AO1 50004
2016-01-16 00:00:00Z,CPSV,49.919,-110.919,NaN,-13.3,NaN,-15.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,30,3.601108,AO1
2016-01-15 23:55:00Z,CPT,32.349,-97.430,NaN,15.0,NaN,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2
2016-01-16 00:00:00Z,CPXL,49.869,-111.379,NaN,-12.6,NaN,-15.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,20,3.086664,AO1
2016-01-15 23:55:00Z,CQB,35.720,-96.819,NaN,5.0,0.0,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2
2016-01-15 23:53:00Z,CQC,35.000,-105.660,1008.9,-2.8,0.75,-5.6,NaN,NaN,0.75,960.0,0.75,3600.0,NaN,0.0,10.0,,300,10.803324,AO2 SNB14E29 60000 10011 21028 50001
2016-01-16 00:01:00Z,CQM,47.819,-92.690,NaN,-16.0,1.0,-18.0,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,10.0,,290,4.629996,AO2
2016-01-15 23:47:00Z,CQT,34.020,-118.279,1017.2,17.8,1.0,11.1,NaN,NaN,0.75,900.0,1.0,1080.0,NaN,NaN,10.0,,0,0.0,AO2 10183 20144 55006
2016-01-15 23:58:00Z,CRE,33.819,-78.720,NaN,15.6,1.0,13.9,1.0,1350.0,0.375,210.0,0.75,990.0,NaN,NaN,10.0,,210,10.803324,AO1
2016-01-15 23:51:00Z,CRP,27.770,-97.500,NaN,22.0,0.125,3.0,NaN,NaN,0.125,7500.0,NaN,NaN,NaN,NaN,10.0,,360,2.057776,
2016-01-15 23:53:00Z,CRQ,33.130,-117.279,NaN,15.0,1.0,11.0,NaN,NaN,0.75,780.0,1.0,1110.0,NaN,NaN,10.0,,210,2.57222,
2016-01-15 23:54:00Z,CRW,38.369,-81.599,NaN,4.0,1.0,3.0,NaN,NaN,1.0,1290.0,NaN,NaN,NaN,NaN,8.0,-RA,40,1.543332,
2016-01-15 23:51:00Z,CSG,32.520,-84.930,NaN,11.0,1.0,10.0,NaN,NaN,1.0,240.0,NaN,NaN,NaN,NaN,10.0,,250,2.57222,
2016-01-15 23:55:00Z,CSQ,41.020,-94.370,NaN,-7.0,0.0,-11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,7.71666,AO2
2016-01-15 23:48:00Z,CSV,35.950,-85.080,NaN,7.0,1.0,6.0,NaN,NaN,1.0,90.0,NaN,NaN,NaN,NaN,1.75,BR,220,1.543332,AO2
2016-01-15 23:56:00Z,CTB,48.599,-112.370,NaN,-9.0,1.0,-11.0,NaN,NaN,1.0,240.0,NaN,NaN,NaN,NaN,6.0,BR,40,3.086664,
2016-01-15 23:53:00Z,CTY,29.620,-83.099,1007.6,16.7,NaN,13.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,,250,3.601108,AO1 60001 10233 20167 53026
2016-01-15 23:55:00Z,CTZ,34.979,-78.370,NaN,12.1,1.0,12.1,1.0,780.0,0.375,300.0,0.75,570.0,NaN,NaN,10.0,,0,0.0,AO2 60034 10131 20102
2016-01-15 23:33:00Z,CUB,33.970,-81.000,NaN,9.4,1.0,6.1,NaN,NaN,1.0,390.0,NaN,NaN,NaN,NaN,10.0,,280,7.71666,AO2
2016-01-15 23:55:00Z,CUH,35.950,-96.769,NaN,5.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,350,2.057776,AO2 PWINO
2016-01-15 23:55:00Z,CUL,38.090,-88.120,NaN,3.9,1.0,1.4,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,10.0,,230,7.71666,AO2 10090 20039
2016-01-15 23:08:00Z,CUT,43.729,-103.620,NaN,-5.0,1.0,-7.8,1.0,1500.0,0.75,690.0,0.75,960.0,NaN,0.0,10.0,,-99999,2.57222,AO2 SNE00
2016-01-15 23:52:00Z,CVG,39.049,-84.669,NaN,6.0,1.0,5.0,NaN,NaN,1.0,150.0,NaN,NaN,NaN,NaN,2.5,-RA BR,210,2.57222,
2016-01-16 00:15:00Z,CVN,34.430,-103.080,NaN,10.0,1.0,-9.0,NaN,NaN,1.0,3000.0,NaN,NaN,NaN,NaN,10.0,,260,5.14444,AO1
2016-01-15 23:58:00Z,CVS,34.380,-103.319,1004.9,10.7,0.125,-9.4,NaN,NaN,0.125,3000.0,NaN,NaN,NaN,NaN,10.0,,260,4.629996,AO2 10130 20078 52002 $
2016-01-16 00:15:00Z,CVX,45.299,-85.269,NaN,-3.7,1.0,-3.9,NaN,NaN,1.0,210.0,NaN,NaN,NaN,NaN,7.0,,10,4.629996,AO2
2016-01-16 00:34:00Z,CWI,41.830,-90.330,NaN,-2.0,1.0,-4.0,1.0,960.0,0.125,480.0,0.375,600.0,NaN,0.0,8.0,-SN,310,8.231104,AO2 FZRANO
